id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
8387,5.5,90.0,3.94991025,9.5,5.166666666666667,19.90978033833333,11.522283333333334,2.8480000000000003,1.65,0.9183333333333332,0.4994699999999999,0.69605
8388,3.0,30.0,2.70174775,7.4,4.0,14.610803,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.52548
8389,2.5,102.0,11.437322,10.0,4.44,20.04904068,11.520164,2.7004,1.6488,0.8216,0.48502,1.4092
8390,2.5,46.0,10.65,23.0,4.0,48.7195,9.273855,2.295,1.908,1.1800000000000002,0.474714,4.57578
8391,4.0,14.0,1.7401675,4.666666666666667,3.2,8.808713333333333,11.862733333333331,2.77,1.4766666666666668,0.6166666666666667,0.6637966666666667,0.68424
8392,5.5,286.0,52.257992,31.777777777777786,4.333333333333333,77.32431666666669,11.774433333333336,2.83,1.7266666666666666,0.9155555555555556,0.4747266666666667,3.89105
8393,2.5,20.0,3.55,10.0,4.0,20.9940862215,11.82448,2.205,1.6725,0.8525,0.4931925,0.82343
8394,2.5,108.0,15.593,36.0,4.25,84.1611,9.251425,1.985,1.88,1.1925,0.449615,3.492
8395,3.8,92.0,7.441332000000001,9.2,4.8,18.439538,11.431540000000002,2.805,1.656,0.8240000000000001,0.5570996000000001,0.52225
8396,1.8,38.0,9.133,20.0,4.0,43.952,9.0432,2.205,1.88,1.14,0.4789899999999999,3.47589
8397,3.5,46.0,11.2954955,23.0,5.0,48.7195,11.61422,2.67,1.875,0.945,0.4775399999999999,3.59589
8398,6.0,100.0,8.337992,10.0,4.8,20.2988926326,11.33044,2.755,1.6780000000000002,0.892,0.498454,0.97737
8399,6.8,239.0,21.616992000000003,11.3,4.7,24.556188775,11.107295,2.81,1.732,0.8399999999999999,0.496484,1.31786
8400,6.0,242.0,34.18948,12.3,4.6,24.75087845,11.17714,2.8280000000000003,1.76,0.96,0.49618,1.2398
8401,5.5,46.0,8.903332,18.0,4.666666666666667,41.609136,10.296858333333333,2.6308333333333334,1.7250000000000003,0.98,0.47857,1.04032
8402,6.0,110.0,17.593,24.66666666666667,4.666666666666667,55.64164,11.556733333333336,2.861666666666667,1.7166666666666668,0.9666666666666668,0.4737466666666667,3.47589
8403,5.8,196.0,30.92,24.0,5.5,53.4902975,10.0743,2.03,1.825,1.2999999999999998,0.4697149999999999,3.8764
8404,3.8,61.0,20.415992000000006,31.0,4.0,70.671885,9.273855,1.95,1.91,1.165,0.436875,5.325
8405,5.5,94.0,9.014328,15.666666666666664,4.666666666666667,33.33735333333333,11.252966666666666,2.7533333333333334,1.7516666666666667,0.9666666666666668,0.4830383333333333,1.79607
8406,5.5,100.0,8.505991999999999,10.0,4.8,20.2988926326,10.909175,2.66,1.7574999999999998,0.94,0.4978194999999999,0.59473
8407,3.8,220.0,24.70666,28.5,5.6,67.8814264102564,11.340425,2.19,1.91,1.245,0.4515899999999999,3.8764
8408,4.0,278.0,43.23,39.71428571428572,3.7142857142857135,70.86662595238093,9.0611,1.9242857142857144,1.9085714285714288,1.1714285714285717,0.4448824999999999,6.78667
8409,2.0,144.0,0.4593279999999999,48.0,2.0,111.34115,7.83425,1.96,2.0975,1.36,0.42668,0.4325
8410,6.8,100.0,7.558488,10.0,4.0,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.492719,0.75585
8411,3.8,92.0,6.697992,9.2,4.8,18.439538,11.876775,2.8480000000000003,1.598,0.8480000000000001,0.4946015000000001,0.86162
8412,3.0,43.0,7.4428315,10.4,4.6,20.833018,10.0743,2.8680000000000003,1.6520000000000004,0.98,0.490654,0.84233
8413,5.5,220.0,24.150564000000003,24.34050179211469,4.211991434782608,57.75953666666666,11.22145873015873,2.737260869565217,1.693478260869565,0.965,0.474358888888889,4.90209
8414,3.5,92.0,6.697992,9.2,4.8,18.439538,12.59399,2.805,1.656,0.8480000000000001,0.4991960000000001,0.70966
8415,5.5,30.0,2.957992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.8117
8416,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499,0.6415
8417,2.8,188.0,30.655328,31.33333333333333,2.6666666666666665,75.83935333333334,9.350333333333332,2.4133333333333336,1.906666666666667,1.1983333333333337,0.46586,5.56317
8418,1.5,4.0,1.7401675,7.5,4.0,14.996859625,11.95216,2.77,1.5509999999999995,0.8140000000000001,0.498666,0.68424
8419,6.0,122.0,14.485992,12.5,4.7,24.789618,11.16682,2.752,1.7880000000000005,0.9229999999999998,0.491604,1.48857
8420,3.8,222.0,23.348983,12.5,4.8,26.2038268,11.64556,2.705,1.6980000000000002,0.9559999999999998,0.499514,1.69886
8421,6.8,50.0,4.073996,10.0,4.8,20.077018,11.17714,2.675,1.736,0.974,0.498984,0.75816
8422,2.8,147.0,15.432984,27.5,5.5,65.80676874999999,11.340425,2.545,1.9325,1.1949999999999998,0.462985,3.90755
8423,6.0,46.0,10.209328,13.0,4.0,27.44881366633333,10.0743,2.545,1.825,1.12,0.4820359999999999,1.4092
8424,2.5,46.0,8.903332,23.0,4.0,48.7195,9.0432,2.14,2.055,1.14,0.477015,1.24533
8425,2.5,180.0,7.419487500000002,5.0,3.333333333333333,9.559684638888893,13.093730555555556,2.6944444444444446,1.3355555555555556,0.5244444444444445,0.7450291666666667,0.44035
8426,3.3,43.0,7.876747749999999,5.75,3.75,10.322035645125,12.18425,2.7635,1.545,0.71,0.61443,0.27323
8427,5.5,311.0,73.79013549999998,31.2,4.8,74.71870600000003,10.909175,2.8355,1.7574999999999998,0.914,0.4660609999999999,4.75782
8428,2.5,43.0,3.443996,7.5,3.75,15.883778031249998,11.7051,2.7275,1.495,0.7225,0.6184925,0.60442
8429,6.0,100.0,8.505991999999999,10.0,4.8,20.2988926326,11.64556,2.774,1.7630000000000003,0.8959999999999999,0.4987149999999999,0.73671
8430,6.0,102.0,14.485992,12.2,4.8,24.808518,11.17714,2.675,1.736,0.958,0.4907199999999999,1.39322
8431,6.0,120.0,13.747992000000002,12.0,4.8,24.808518,10.75912,2.8280000000000003,1.682,0.836,0.4927189999999999,1.38084
8432,9.5,50.0,4.243996,10.0,4.0,20.3920334,11.33044,2.708,1.648,0.8800000000000001,0.49901,1.0408
8433,5.0,30.0,2.70174775,7.4,4.0,14.996859625,11.14446,2.24,1.545,0.71,0.4789899999999999,0.44035
8434,2.5,96.0,15.55,48.0,4.0,116.3255,10.39875,2.24,2.015,1.1800000000000002,0.447985,7.7965
8435,6.5,95.0,11.722664,31.33333333333333,4.333333333333333,75.83935333333334,9.350333333333332,2.22,1.9433333333333327,1.1933333333333334,0.474714,5.54914
8436,6.0,116.0,11.437322,14.4,4.4,31.937418,11.33182,2.7380000000000004,1.7420000000000002,0.928,0.474714,1.34593
8437,6.0,112.0,13.512992,12.2,4.8,25.077338,11.43734,2.766,1.711,0.86,0.4960699999999999,1.07443
8438,6.0,100.0,8.885992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.78834
8439,5.5,124.0,13.355328,20.666666666666668,5.0,41.99652,11.63995,2.736666666666667,1.768333333333333,0.914,0.47888,1.41194
8440,6.0,130.0,10.561656,10.0,4.307692307692308,20.322035645125,11.071453846153846,2.7423076923076923,1.7730769230769232,0.9723076923076924,0.4892738461538461,1.00627
8441,6.3,116.0,6.093996,11.4,4.8,24.085483,10.78917,2.7380000000000004,1.7380000000000002,0.914,0.48502,1.03248
8442,3.8,14.0,1.7401675,4.666666666666667,3.0,8.773226666666666,12.700466666666664,1.7033333333333334,1.5566666666666666,0.6166666666666667,0.48039,0.68417
8443,2.5,144.0,32.91,48.0,2.6666666666666665,114.44546666666668,8.054,2.0833333333333335,2.0933333333333333,1.3633333333333333,0.42632,9.08
8444,3.8,66.0,13.35,22.8,5.6,49.204038,10.13144,2.352,1.904,1.1840000000000002,0.47888,2.96536
8445,2.5,100.0,8.42666,10.0,4.8,20.2988926326,10.93895,2.675,1.626,0.904,0.4911100000000001,0.80625
8446,3.3,30.0,2.3326640000000003,20.0,4.0,40.93713333333333,9.159866666666668,2.216666666666667,1.913333333333333,0.9666666666666668,0.4824666666666666,0.45491
8447,5.5,200.0,17.053984,10.0,4.0,20.255278375,11.2603,2.7425,1.6310000000000002,0.91,0.495275,0.73067
8448,5.8,60.0,4.075328000000002,10.0,5.333333333333333,20.02735333333333,11.654066666666669,2.8200000000000003,1.8966666666666667,0.89,0.4916733333333334,0.80212
8449,6.3,30.0,1.7431599999999998,10.0,4.8,20.9941265318,11.47577,2.766,1.62,0.86,0.4960699999999999,1.79459
8450,6.0,30.0,2.3341635000000003,10.0,4.666666666666667,20.185395713333328,11.795966666666668,2.806666666666666,1.7133333333333336,0.8066666666666666,0.4912400000000001,0.80625
8451,6.0,74.0,6.697992,14.4,4.8,29.525338,10.89726,2.684,1.7880000000000005,0.9,0.491604,0.86684
8452,6.0,74.0,14.22,14.333333333333336,4.4,33.97391,10.347,2.9266666666666663,1.768333333333333,0.96,0.4743239999999999,2.41982
8453,2.0,82.0,10.507072,40.0,3.5,93.8846,8.65415,1.99,2.015,1.36,0.436875,3.17705
8454,6.5,30.0,2.3326640000000003,10.0,4.666666666666667,20.02735333333333,11.795966666666668,2.9266666666666663,1.6666666666666663,0.86,0.4987149999999999,0.83076
8455,6.0,138.0,10.561656,10.615384615384617,4.9230769230769225,20.17042675230769,11.235876923076924,2.7423076923076923,1.7730769230769232,0.9034146341463416,0.4971815384615385,0.76544
8456,6.0,80.0,5.505328,10.0,4.666666666666667,20.02735333333333,11.634466666666668,2.736666666666667,1.6766666666666667,0.8833333333333334,0.4780233333333334,0.77525
8457,2.0,127.0,34.058654,51.71428571428572,3.7142857142857135,127.03700428571427,8.6318,2.0200000000000005,2.091428571428572,1.265,0.466938,7.6428
8458,6.3,100.0,7.419487500000002,10.0,4.8478260869565215,20.37700576923077,11.437831490384614,2.743004807692308,1.6542788461538462,0.8170673076923077,0.4983866666666667,0.56731
8459,5.8,38.0,4.542664,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,1.7166666666666668,0.92,0.4865066666666666,1.3513
8460,2.8,385.7000000000001,51.805803,10.310096153846157,4.540865384615385,21.40010130769231,10.624536363636365,2.5615584415584416,1.7752857142857146,0.9862337662337662,0.4957228571428573,0.94771
8461,2.8,110.0,23.0,40.33333333333333,2.6666666666666665,113.1572575,8.869433333333333,2.043333333333333,2.0066666666666664,1.3633333333333333,0.42632,7.01317
8462,6.3,174.0,14.485992,14.4,4.8,31.937418,10.9485,2.684,1.7880000000000005,0.928,0.4840125000000001,1.80256
8463,5.5,100.0,7.558488000000001,10.6,4.8,20.2988926326,11.64556,2.755,1.6310000000000002,0.91,0.4927189999999999,0.75585
8464,6.0,108.0,7.957992,10.8,4.8,21.593638,10.78917,2.721,1.711,0.974,0.495329,0.87554
8465,2.0,96.0,15.55,48.0,4.8,116.3255,10.39875,2.24,2.015,1.1800000000000002,0.448895,7.775
8466,5.5,122.0,8.505991999999999,12.1,4.48,24.556188775,11.63995,2.5948,1.705,0.964,0.48264180000000007,1.1521
8467,6.0,52.0,9.683996,13.333333333333336,5.666666666666668,29.159414333166666,11.543,2.81,1.7166666666666668,0.8699999999999999,0.4966916666666667,1.96268
8468,1.5,38.0,0.7558488000000001,4.666666666666667,3.5,8.71100505325,8.12415,2.44,1.99,1.37,0.7450291666666667,0.0
8469,2.5,90.0,11.463996000000002,18.0,5.6,39.568056,12.0863,2.8680000000000003,1.7200000000000002,0.8640000000000001,0.476196,2.1154
8470,4.3,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.6769,2.33,1.88,1.106666666666667,0.4878333333333333,3.958
8471,5.5,64.0,10.6,32.0,4.0,72.2365,9.8771,2.03,1.9072,1.2999999999999998,0.462985,10.6
8472,3.8,147.0,11.463996000000002,23.0,5.3,49.204038,9.695,2.279,1.9072,1.2145,0.47907,2.01939
8473,6.0,108.0,8.147992,10.8,4.8,20.077018,10.629,2.62,1.6780000000000002,0.8800000000000001,0.4927189999999999,0.91457
8474,4.0,38.0,1.7401675,6.666666666666668,4.666666666666667,12.0096,8.604266666666666,2.1466666666666665,1.9066666666666665,0.9816666666666668,0.4807316666666666,0.41631
8475,3.5,100.0,8.505991999999999,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.49512,0.71086
8476,2.0,50.0,3.253996,10.0,4.8,20.016938,10.73364,2.752,1.754,0.951,0.491678,0.49925
8477,2.0,144.0,32.984548,48.0,4.0,114.44546666666668,8.12415,2.045,2.01,1.3633333333333333,0.42632,9.08
8478,3.0,144.0,7.441332000000001,36.0,3.2,84.1611,8.79744,2.295,1.91,1.1800000000000002,0.4743239999999999,0.43591
8479,2.0,82.0,15.43,50.0,3.2,111.34115,7.411716666666668,2.045,2.045,1.3633333333333333,0.4604228571428571,7.7439
8480,1.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.499,0.0
8481,2.3,110.0,2.008328,4.666666666666667,3.2,8.808713333333333,13.652933333333332,2.668,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.40528
8482,3.5,471.4,37.007299,10.6,4.4,22.111243,12.39211,2.8680000000000003,1.654,0.774,0.5340010000000001,1.25093
8483,4.3,100.0,8.841328,10.0,4.666666666666667,20.325236749666672,12.046624,2.938333333333333,1.68,0.8566666666666668,0.4987149999999999,0.93524
8484,5.5,86.0,6.508664,14.333333333333336,4.333333333333333,30.61252,10.2719,2.8816666666666664,1.705,0.9666666666666668,0.4830383333333333,1.8288
8485,5.0,100.0,7.558488000000001,10.0,4.8,20.2988926326,11.95216,2.764,1.656,0.912,0.4927189999999999,0.80479
8486,2.3,192.0,19.382,48.0,2.0,119.6295,9.05335,1.985,1.93,1.1800000000000002,0.448895,3.958
8487,2.5,36.0,3.55,18.0,4.0,37.27215,11.14446,2.045,1.75,1.2999999999999998,0.48273,1.05428
8488,6.0,130.0,13.611328000000002,21.0,4.0,50.23602,11.9482,2.545,1.7533333333333332,0.9666666666666668,0.4916733333333334,2.40189
8489,6.0,68.0,4.243996,13.6,4.8,29.525338,10.89726,2.8280000000000003,1.682,0.926,0.489486,1.71759
8490,3.0,50.0,3.253996,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.498454,0.80631
8491,6.0,220.0,41.181992,24.5,4.8,57.09384666666666,11.46526,2.8,1.7880000000000005,0.9559999999999998,0.474714,3.90755
8492,5.5,116.0,3.253996,9.96,4.44,18.5465357192,11.520164,2.7004,1.6488,0.8216,0.499726,0.60442
8493,3.8,100.0,8.147992,50.0,5.0,117.386335,13.161829166666667,2.352,1.8140000000000003,1.104,0.48502,0.42774
8494,5.5,93.0,8.109328,9.666666666666666,5.0,18.5045363965,11.771733333333335,2.9599999999999995,1.625,0.8133333333333335,0.4881633333333333,0.67383
8495,3.8,100.0,8.228992,10.0,4.8,20.213348778,11.17714,2.7270000000000003,1.7630000000000003,0.8959999999999999,0.4927189999999999,0.51954
8496,8.0,86.0,4.907327,8.0,4.666666666666667,16.531058067826088,11.582422222222226,2.7065,1.6725,0.8808000000000001,0.474358888888889,0.69519
8497,3.0,202.0,22.908309000000006,20.2,6.0,47.3154225304,12.59399,3.443,1.662,0.792,0.490932,2.01939
8498,5.5,392.0,33.241971,12.25,4.375,24.876079375,10.904975,2.6615625,1.748125,0.961875,0.5290168749999999,0.50633
8499,2.5,198.0,15.78748,7.5,4.2,14.610803,12.046624,2.77,1.5460000000000005,0.7152,0.6164428000000001,0.74838
8500,3.8,100.0,7.441332000000001,10.0,4.8,20.077018,12.0278,2.79,1.6780000000000002,0.892,0.498454,0.53649
8501,3.8,92.0,8.147992,30.5,4.4,67.9394,9.370384,2.455,1.93,1.1800000000000002,0.4697149999999999,1.92091
8502,3.8,20.0,0.8649950000000001,10.0,4.0,20.9940862215,9.8771,2.115,1.905,1.14,0.47888,0.40894
8503,5.0,78.0,5.203996,13.6,4.0,27.188418,11.1479375,2.857,1.625,0.945,0.4820359999999999,0.11391
8504,6.5,126.0,13.053996,22.4,4.2,53.441338,11.43734,2.8280000000000003,1.7200000000000002,0.914,0.474714,2.37162
8505,6.0,220.0,41.181992,24.444444444444446,4.666666666666667,54.501263666333344,11.634466666666668,2.938888888888889,1.811666666666667,0.9588888888888888,0.4717388888888888,5.10922
8506,2.8,219.0,41.181992,24.66666666666667,4.333333333333333,57.08166000000001,11.625516666666668,2.8766666666666665,1.9433333333333327,0.9183333333333332,0.4663883333333334,4.57578
8507,2.8,74.0,2.70174775,7.5,4.3,14.610803,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.49568
8508,5.3,80.0,6.25674375,8.888888888888891,4.4444444444444455,17.896326121999994,11.956833333333336,2.6844444444444444,1.5933333333333333,0.8155555555555556,0.5465966666666667,0.07675
8509,5.5,92.0,19.334,30.66666666666667,4.0,68.56273,9.159866666666668,1.95,1.913333333333333,1.2133333333333332,0.4488266666666667,6.0674
8510,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8511,5.5,93.0,11.722664,13.0,4.333333333333333,29.680678624999995,10.938358333333332,2.6308333333333334,1.781666666666667,0.9533333333333333,0.4894800000000001,1.36305
8512,5.0,46.0,9.5416328,22.66666666666667,4.666666666666667,48.7195,11.354766666666668,2.3816666666666664,1.7166666666666668,0.92,0.4865066666666666,1.55883
8513,2.5,560.0,39.569292,7.777777777777778,4.0,15.394590555555556,12.01102777777778,2.6383333333333336,1.5261111111111112,0.7511111111111111,0.6081561111111111,0.53918
8514,6.0,50.0,3.253996,10.0,4.8,20.9941265318,10.745844000000002,2.33,1.648,0.882,0.4911100000000001,0.86099
8515,3.0,58.0,3.253996,11.6,4.8,23.231818,11.17714,2.675,1.736,0.9559999999999998,0.475954,0.49084
8516,5.5,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.8488
8517,6.0,100.0,7.957992,10.0,4.8,20.213348778,11.79886,2.708,1.648,0.8800000000000001,0.498454,0.77752
8518,2.5,80.0,5.62148,10.0,4.8,20.213348778,10.904975,2.858,1.7262499999999998,0.926,0.492723125,0.83154
8519,4.0,146.0,23.0,48.66666666666666,2.6666666666666665,114.44546666666668,8.604266666666666,2.24,1.856666666666667,1.1800000000000002,0.4515899999999999,3.08833
8520,2.0,387.3,28.5031505,9.27163461538462,4.540865384615385,18.550039349759626,11.628193028846152,2.7141586538461544,1.6111538461538462,0.8224519230769232,0.5456146875000001,0.50389
8521,5.5,166.0,11.07307175,11.4375,4.78125,24.876079375,10.85110625,2.655,1.7978125,0.94625,0.496591875,1.07245
8522,5.5,32.0,0.45679759999999997,6.666666666666668,4.0,12.556663768888884,12.20004,2.8200000000000003,1.58,0.6208333333333335,0.6341434,0.58105
8523,4.3,52.0,6.394996,9.666666666666666,4.666666666666667,20.185395713333328,11.674016666666668,2.865,1.735,0.8116666666666665,0.4823133333333334,1.06583
8524,6.0,100.0,8.147992,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,0.80212
8525,2.8,100.0,7.900992,10.0,4.8,20.2988926326,11.023840000000002,2.755,1.6780000000000002,0.91,0.490932,0.01079
8526,5.5,93.0,19.334,30.66666666666667,4.0,68.56273,9.159866666666668,1.9666666666666663,1.9,1.1933333333333334,0.4488266666666667,6.523
8527,8.0,235.0,18.20439975,9.0,4.8,18.5863611398,11.857833333333335,2.8355,1.6407999999999998,0.8216,0.5465966666666667,0.76544
8528,2.0,208.0,24.574384,42.8,5.6,102.82756,9.1302,2.3080000000000003,1.904,1.1840000000000002,0.4618992,5.00311
8529,2.8,68.0,6.07141175,13.2,4.8,27.44881366633333,11.28095,2.727,1.767,0.892,0.4862359999999999,1.47116
8530,2.5,70.0,3.55,10.0,4.8,20.151515,11.33044,2.636,1.626,0.8480000000000001,0.489486,1.49127
8531,4.5,36.0,1.7401675,4.666666666666667,4.0,8.773226666666666,13.51252,2.44,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.26619
8532,5.5,78.0,19.189144,44.0,4.666666666666667,98.3407975,11.260116666666669,2.8716666666666666,1.765,0.98,0.4621833333333333,6.78667
8533,6.0,78.0,9.133,13.0,4.0,27.44881366633333,10.0743,2.205,1.825,1.12,0.48659875,1.24267
8534,6.0,0.0,0.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80479
8535,5.5,126.0,16.676996,11.6,4.0,24.085483,10.73364,2.774,1.7420000000000002,0.928,0.491604,1.80256
8536,6.0,56.0,5.203996,11.3,4.8,22.71843416666667,10.93895,2.8240000000000003,1.711,0.9116666666666668,0.4960699999999999,0.67922
8537,2.0,96.0,15.55,48.0,4.0,116.3255,10.39875,2.24,2.015,1.1800000000000002,0.448895,7.98667
8538,4.0,403.0,36.244299,11.6,4.3,24.085483,10.745844000000002,2.5696000000000003,1.6980000000000002,0.9368,0.490932,1.80922
8539,3.0,80.0,5.62148,5.75,3.75,11.99055965,12.18425,2.7275,1.545,0.71,0.61443,0.1391
8540,2.3,146.0,15.55,48.0,4.0,116.3255,10.39875,2.24,2.015,1.1800000000000002,0.448895,7.775
8541,2.5,126.0,13.35,22.0,5.0,49.496,9.6769,2.445,1.88,1.265,0.479965,3.958
8542,5.5,120.0,10.048324,10.0,4.666666666666667,20.185395713333328,10.711958333333332,2.6366666666666663,1.775,0.9266666666666667,0.4948558333333333,0.76486
8543,5.0,20.0,0.973995,10.0,4.0,20.3920334,10.39875,2.18,1.93,1.1800000000000002,0.4987149999999999,0.924
8544,6.0,100.0,8.97411999999999,10.0,4.8,20.213348778,11.33044,2.805,1.656,0.8959999999999999,0.498454,0.68199
8545,2.0,134.0,13.35,30.5,3.5,67.9394,9.0872,1.9775,1.41,1.1800000000000002,0.4587699999999999,1.7
8546,6.0,46.0,6.697992,11.0,4.8,22.5029424,11.431540000000002,2.7270000000000003,1.767,0.91,0.498454,1.07443
8547,2.5,126.0,21.153992,24.5,4.0,57.08166000000001,11.33182,2.53,1.732,0.985,0.4743239999999999,4.28689
8548,6.0,60.0,4.075328000000002,10.0,4.666666666666667,20.185395713333328,11.654066666666669,2.828333333333333,1.6766666666666667,0.8833333333333334,0.4912400000000001,0.8159
8549,6.3,76.0,15.751995999999998,15.2,4.4,31.937418,11.33182,2.7960000000000003,1.7280000000000002,0.892,0.4862359999999999,0.74774
8550,2.5,110.0,4.075328000000002,4.666666666666667,5.0,8.808713333333333,13.652933333333332,2.668,1.3186666666666669,0.5053333333333333,0.7623686666666668,1.2832
8551,5.0,30.0,1.1235992,10.0,4.8,20.322035645125,12.0278,2.8262499999999995,1.62,0.836,0.4927359999999999,1.12352
8552,3.3,80.0,5.62148,10.0,4.0,20.322035645125,11.510054166666668,2.815,1.62625,0.91,0.4931925,0.69605
8553,5.5,50.0,4.243996,10.0,4.8,20.016938,10.93895,2.858,1.62,0.8150000000000001,0.494258,0.99413
8554,6.3,122.0,13.477328,12.2,4.8,24.556188775,11.177556,2.684,1.732,0.914,0.491678,1.04374
8555,5.5,250.0,23.380648,11.181818181818182,4.909090909090909,23.53601375757576,11.23676818181818,2.6586363636363632,1.7168181818181816,0.8654545454545454,0.4866363336663336,1.79459
8556,6.0,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.70601
8557,7.8,80.0,5.8963280000000005,10.0,4.571428571428571,20.323313857142857,10.421514285714286,2.68,1.6771428571428573,0.8842857142857142,0.498454,0.8315
8558,5.5,100.0,7.558488000000001,10.0,4.8,20.3920334,11.64556,2.72,1.714,0.882,0.49954,0.6508
8559,6.0,126.0,21.153992,12.6,4.6,26.1647257,11.288,2.752,1.6880000000000002,0.8800000000000001,0.489486,2.2928
8560,6.0,108.0,11.35441075,15.4,4.8,33.739258,11.38168,2.766,1.7400000000000002,0.86,0.48502,2.26855
8561,6.5,112.0,13.35,18.666666666666668,4.0,41.99652,11.354766666666668,2.736666666666667,1.768333333333333,0.92,0.4824666666666666,1.42262
8562,2.5,41.0,0.24689925,20.5,4.0,43.498522,9.1985,2.295,1.9,1.12,0.48273,0.24687
8563,5.5,100.0,0.703287992,10.0,4.8,20.833018,11.777640000000002,2.8280000000000003,1.656,0.836,0.5471010000000001,0.01079
8564,6.0,150.0,12.417996,14.4,4.8,30.341818,11.5619,2.934,1.656,0.8140000000000001,0.489272,1.47116
8565,6.5,232.0,34.18948,11.6,4.8,24.085483,12.04083,2.72,1.6520000000000004,0.8649999999999999,0.4991960000000001,1.99192
8566,2.8,114.0,17.053984,24.4,5.2,53.441338,10.13144,2.248,1.9072,0.974,0.4776649999999999,3.11002
8567,2.5,80.0,5.686908,10.0,5.0,20.322035645125,11.82415,2.81875,1.656,0.89875,0.4931925,1.08186
8568,5.5,106.0,4.663996,10.2,4.8,21.9893120372,11.33182,2.752,1.6880000000000002,0.951,0.485951,1.51422
8569,6.0,50.0,4.243996,10.0,4.8,20.213348778,10.75912,2.708,1.648,0.8800000000000001,0.498454,0.8148
8570,5.3,92.0,18.952664,30.66666666666667,4.0,68.70049999999999,9.350333333333332,1.95,1.99,1.2533333333333332,0.462985,6.31755
8571,3.0,46.0,9.133,23.0,3.1,48.7195,9.1302,2.3080000000000003,1.904,1.12,0.47888,5.00311
8572,6.8,232.0,17.623983999999997,10.8,4.8,21.82420185,10.833850000000002,2.752,1.754,0.904,0.491678,0.86737
8573,2.5,50.0,4.073996,10.0,4.8,20.077018,10.9485,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.45749
8574,5.8,108.0,8.885992,10.8,4.8,21.82420185,10.73364,2.755,1.7420000000000002,0.958,0.4927189999999999,0.9096
8575,2.8,285.0,36.095296000000005,35.0,3.7647058823529416,88.01191999999998,12.484211764705885,2.6558823529411764,1.513529411764706,0.6941176470588236,0.6712364705882353,5.62731
8576,6.0,100.0,8.957992,10.0,4.8,20.213348778,11.17714,2.754,1.743,0.8959999999999999,0.498984,0.81739
8577,5.0,62.0,4.5453280000000005,12.666666666666664,4.666666666666667,26.024935442,11.373216666666664,2.7566666666666664,1.775,0.9833333333333332,0.4948558333333333,0.74876
8578,6.0,128.0,13.747992000000002,12.6,4.6,26.2038268,10.987245,2.694,1.6950000000000005,0.912,0.49512,1.24952
8579,2.5,43.0,7.876747749999999,9.0,5.0,19.14036490625,12.18425,2.2225,1.86625,1.1275,0.4756775,0.52548
8580,5.0,104.0,5.230979499999999,14.333333333333336,5.166666666666667,30.645953666333327,11.755999999999998,2.8349999999999995,1.6516666666666666,0.8416666666666668,0.4824516666666666,0.07675
8581,6.0,122.0,14.091992,12.2,4.8,24.808518,11.20276,2.7270000000000003,1.767,0.91,0.496167,1.9368
8582,5.5,114.0,12.419328,17.333333333333332,4.666666666666667,40.968055,11.674016666666668,2.8816666666666664,1.7333333333333334,0.9733333333333332,0.4844733333333333,1.9548
8583,6.0,20.0,0.973995,10.0,4.0,20.016938,11.2603,2.295,1.825,1.12,0.4927189999999999,0.87067
8584,5.5,112.0,13.747992000000002,11.8,4.6,24.667645948945623,10.73364,2.5860000000000003,1.6880000000000002,0.928,0.490932,1.79607
8585,2.0,100.0,7.734660000000001,10.0,4.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.58543
8586,5.5,100.0,7.876747749999999,10.0,4.0,20.2988926326,9.273855,2.295,1.825,1.3,0.4775399999999999,0.93673
8587,3.5,100.0,8.147992,10.0,4.8,20.077018,11.64556,2.7060000000000004,1.6780000000000002,0.91,0.49901,0.69519
